category,price,discount,views,cart_adds,rating,device,purchased
Beauty,52.1,0.43,2,0,4.2,Desktop,0
Clothing,213.86,0.31,2,0,3.2,Tablet,0
Beauty,736.76,0.08,4,0,4.0,Tablet,0
Books,528.22,0.39,2,0,3.5,Tablet,1
Books,80.89,0.05,2,1,4.0,Tablet,0
Electronics,413.18,0.16,5,1,4.9,Tablet,0
Electronics,746.69,0.04,1,0,3.6,Desktop,0
Beauty,634.77,0.02,6,0,3.7,Mobile,0
Books,269.82,0.32,7,1,4.9,Mobile,0
Clothing,759.96,0.4,1,0,4.7,Desktop,0
Clothing,352.64,0.07,5,2,2.7,Desktop,0
Beauty,102.91,0.15,7,1,4.6,Desktop,0
Clothing,303.2,0.35,1,1,3.8,Desktop,1
Books,957.09,0.31,4,2,3.6,Tablet,0
Books,635.88,0.19,3,2,3.9,Desktop,1
Electronics,689.54,0.26,4,3,3.1,Mobile,0
Books,366.8,0.23,3,1,4.2,Tablet,0
Books,199.3,0.26,3,2,4.8,Tablet,0
Home,743.37,0.01,2,0,4.3,Mobile,0
Electronics,525.5,0.41,5,2,3.7,Tablet,0
Beauty,337.74,0.34,5,2,4.0,Tablet,0
Beauty,377.1,0.13,1,0,4.6,Tablet,1
Home,962.71,0.14,6,1,4.6,Desktop,0
Beauty,360.63,0.28,4,2,2.8,Mobile,0
Beauty,736.87,0.07,5,1,3.8,Mobile,0
Electronics,971.77,0.41,3,0,2.6,Desktop,0
Books,554.62,0.16,4,0,4.1,Desktop,0
Books,712.28,0.01,0,0,5.0,Mobile,0
Beauty,802.74,0.46,1,0,4.9,Desktop,1
Books,508.49,0.48,4,1,4.5,Desktop,1
Electronics,390.64,0.13,2,1,4.7,Desktop,0
Electronics,191.15,0.27,2,1,4.6,Tablet,1
Books,772.17,0.44,4,2,3.4,Mobile,0
Electronics,33.66,0.24,2,1,5.0,Desktop,1
Electronics,377.13,0.08,3,2,2.7,Mobile,0
Electronics,514.62,0.37,2,1,2.5,Mobile,1
Clothing,198.0,0.21,4,1,4.3,Tablet,1
Clothing,65.15,0.06,1,0,2.9,Desktop,0
Beauty,392.7,0.26,5,0,4.9,Desktop,0
Clothing,954.37,0.07,2,1,3.4,Mobile,0
Electronics,231.93,0.34,2,0,3.2,Desktop,0
Home,337.78,0.44,2,0,3.0,Tablet,1
Books,988.27,0.02,3,2,2.5,Mobile,0
Books,386.38,0.21,1,0,3.2,Mobile,0
Beauty,773.11,0.18,6,0,3.7,Tablet,0
Beauty,821.19,0.5,1,1,3.7,Mobile,1
Home,737.75,0.05,0,0,3.3,Desktop,0
Clothing,453.48,0.26,5,1,3.9,Tablet,1
Electronics,738.28,0.08,1,1,4.3,Tablet,0
Home,182.96,0.47,2,1,3.7,Mobile,0
Electronics,659.63,0.09,3,3,2.9,Desktop,0
Electronics,297.89,0.09,4,2,3.7,Tablet,0
Clothing,368.19,0.26,4,1,4.4,Desktop,0
Electronics,911.24,0.0,3,1,2.8,Tablet,0
Home,304.44,0.03,2,0,4.9,Mobile,0
Home,495.84,0.4,4,2,4.7,Tablet,1
Beauty,283.06,0.34,2,2,3.0,Mobile,1
Home,95.91,0.21,4,1,3.3,Mobile,1
Home,486.17,0.24,2,1,4.6,Desktop,0
Home,911.69,0.38,2,0,3.8,Desktop,0
Beauty,459.17,0.23,2,0,2.5,Tablet,0
Electronics,172.05,0.34,4,2,4.2,Desktop,0
Books,642.1,0.31,2,1,4.0,Tablet,1
Beauty,875.04,0.11,1,0,3.6,Tablet,0
Home,480.28,0.0,4,1,4.2,Mobile,0
Electronics,513.6,0.44,5,1,2.7,Mobile,1
Home,116.51,0.28,4,1,4.5,Tablet,0
Books,496.36,0.43,3,1,3.7,Desktop,1
Home,172.88,0.37,3,2,4.9,Mobile,1
Electronics,98.89,0.3,9,2,4.2,Tablet,1
Electronics,948.13,0.27,3,1,3.2,Mobile,1
Clothing,565.38,0.35,2,0,2.6,Mobile,0
Beauty,162.31,0.28,6,2,2.8,Tablet,0
Books,93.26,0.16,3,1,3.8,Mobile,1
Home,607.71,0.38,3,1,4.4,Desktop,0
Books,705.18,0.02,3,1,4.4,Tablet,0
Electronics,61.41,0.26,1,0,4.2,Tablet,0
Electronics,545.87,0.19,4,1,3.0,Desktop,1
Clothing,932.52,0.26,7,1,3.1,Desktop,1
Beauty,163.65,0.29,2,0,2.8,Tablet,0
Electronics,347.77,0.15,1,0,2.9,Tablet,1
Clothing,488.42,0.23,2,0,3.6,Desktop,0
Beauty,222.08,0.05,2,0,3.0,Tablet,0
Home,97.17,0.28,0,0,4.9,Mobile,1
Electronics,811.31,0.14,4,0,4.5,Mobile,0
Home,856.25,0.48,3,1,4.1,Desktop,0
Electronics,99.59,0.1,2,1,4.8,Tablet,0
Home,98.89,0.04,4,2,4.1,Desktop,1
Beauty,171.18,0.34,4,1,2.7,Mobile,0
Books,393.71,0.41,0,0,3.2,Desktop,0
Clothing,668.56,0.49,0,0,4.9,Mobile,0
Electronics,64.03,0.05,3,1,4.7,Desktop,1
Beauty,217.28,0.42,1,0,4.0,Mobile,1
Electronics,646.58,0.12,2,1,4.0,Mobile,1
Books,406.62,0.46,2,0,2.8,Mobile,0
Beauty,475.64,0.15,6,1,4.1,Desktop,0
Electronics,108.47,0.3,4,3,2.5,Tablet,0
Electronics,622.86,0.17,4,0,4.1,Tablet,0
Clothing,546.23,0.03,5,2,3.7,Desktop,0
Electronics,704.31,0.45,7,1,4.1,Mobile,0
Books,435.85,0.21,2,1,4.9,Desktop,1
Clothing,381.93,0.11,5,2,2.8,Desktop,0
Electronics,46.5,0.15,4,1,3.0,Desktop,0
Books,205.57,0.08,1,0,4.8,Tablet,0
Books,901.12,0.02,5,2,3.4,Tablet,0
Beauty,865.81,0.2,6,0,3.8,Desktop,0
Books,622.0,0.31,5,2,3.3,Desktop,1
Books,202.75,0.47,5,2,4.1,Mobile,1
Electronics,817.97,0.33,3,1,3.3,Desktop,0
Home,546.41,0.21,4,1,3.5,Desktop,0
Clothing,352.39,0.5,6,2,4.1,Desktop,1
Home,603.94,0.49,3,1,4.6,Desktop,0
Beauty,349.9,0.3,1,1,3.3,Mobile,1
Clothing,866.02,0.15,0,0,3.3,Desktop,0
Home,50.54,0.05,4,0,3.2,Desktop,0
Electronics,729.96,0.12,4,1,2.5,Tablet,1
Home,938.93,0.01,3,0,4.4,Desktop,0
Books,199.43,0.43,3,1,3.8,Mobile,1
Beauty,99.67,0.31,1,1,3.6,Mobile,1
Electronics,62.18,0.25,1,0,3.0,Tablet,0
Beauty,780.55,0.38,4,1,4.1,Tablet,0
Electronics,308.75,0.46,0,0,4.4,Desktop,0
Books,683.99,0.05,1,0,3.0,Tablet,0
Beauty,22.57,0.37,3,0,5.0,Tablet,0
Electronics,700.65,0.14,5,1,2.7,Mobile,1
Clothing,857.41,0.38,1,0,3.0,Desktop,0
Beauty,587.37,0.39,2,0,3.2,Tablet,0
Beauty,482.05,0.06,5,2,4.6,Desktop,1
Books,136.93,0.09,6,2,2.9,Desktop,1
Beauty,669.97,0.08,4,3,4.8,Mobile,0
Home,444.34,0.27,2,0,4.7,Tablet,0
Clothing,626.55,0.08,4,2,4.1,Desktop,1
Books,666.23,0.12,4,3,4.3,Tablet,0
Beauty,60.19,0.02,4,2,3.2,Tablet,0
Beauty,550.2,0.29,3,1,4.8,Mobile,0
Beauty,618.3,0.28,4,1,3.6,Mobile,0
Beauty,668.05,0.2,1,0,3.4,Desktop,0
Clothing,753.33,0.2,4,1,4.8,Tablet,0
Clothing,265.91,0.29,1,0,2.7,Mobile,0
Electronics,72.16,0.32,4,0,3.1,Desktop,0
Clothing,741.9,0.43,3,1,3.0,Desktop,0
Books,877.32,0.49,2,0,3.7,Desktop,0
Electronics,479.05,0.21,4,1,4.8,Mobile,0
Home,157.98,0.04,4,1,3.5,Desktop,0
Beauty,466.81,0.32,5,2,4.8,Mobile,1
Clothing,124.17,0.46,5,1,3.7,Mobile,0
Home,82.71,0.1,2,0,2.7,Desktop,0
Clothing,276.12,0.14,1,0,4.9,Desktop,1
Books,850.44,0.0,1,0,2.6,Tablet,0
Books,839.84,0.32,3,2,4.7,Tablet,1
Books,107.38,0.03,6,0,3.1,Tablet,0
Electronics,943.75,0.4,5,1,3.8,Tablet,0
Beauty,124.7,0.41,3,0,4.2,Desktop,1
Electronics,401.2,0.23,2,1,3.4,Mobile,1
Books,862.62,0.33,2,0,3.3,Mobile,0
Books,138.18,0.24,4,1,3.7,Desktop,0
Beauty,655.45,0.19,5,1,3.1,Desktop,1
Home,370.55,0.05,4,1,4.7,Desktop,1
Books,331.51,0.07,7,1,4.3,Mobile,0
Electronics,956.39,0.25,6,4,4.9,Mobile,0
Electronics,385.81,0.41,6,2,4.4,Tablet,0
Clothing,514.8,0.29,4,0,4.7,Desktop,0
Electronics,199.93,0.37,2,2,3.7,Tablet,1
Home,888.21,0.26,0,0,3.4,Mobile,0
Home,309.66,0.47,3,1,3.3,Desktop,1
Electronics,455.3,0.31,3,1,3.6,Desktop,1
Books,636.96,0.11,4,2,2.8,Mobile,0
Electronics,506.79,0.39,3,0,2.6,Desktop,0
Electronics,844.5,0.28,5,1,3.7,Tablet,1
Beauty,127.48,0.25,2,0,4.8,Mobile,0
Beauty,629.24,0.31,2,0,3.7,Tablet,1
Clothing,452.63,0.21,1,0,4.3,Desktop,0
Beauty,727.07,0.24,4,1,3.4,Desktop,1
Home,55.7,0.44,2,2,4.0,Desktop,0
Beauty,182.06,0.24,4,1,4.8,Desktop,0
Electronics,88.49,0.48,3,0,4.7,Mobile,0
Beauty,802.67,0.14,1,0,3.1,Desktop,0
Electronics,550.74,0.27,3,1,4.6,Desktop,1
Clothing,263.52,0.42,5,2,3.9,Desktop,1
Clothing,497.67,0.41,5,0,5.0,Mobile,0
Clothing,64.41,0.15,3,0,3.9,Tablet,0
Books,549.35,0.06,6,3,4.1,Desktop,1
Home,315.21,0.18,3,1,4.9,Desktop,0
Clothing,815.49,0.45,3,1,4.3,Desktop,1
Home,364.83,0.02,3,0,2.5,Tablet,0
Books,723.96,0.34,5,2,3.3,Desktop,0
Books,234.89,0.37,1,0,3.4,Tablet,0
Electronics,783.96,0.16,1,0,4.0,Mobile,0
Electronics,401.78,0.49,0,0,3.0,Mobile,0
Books,919.27,0.42,2,1,4.8,Tablet,1
Electronics,689.16,0.38,6,5,4.2,Mobile,0
Beauty,872.4,0.35,1,0,4.8,Tablet,1
Clothing,448.92,0.47,2,2,3.3,Tablet,1
Home,408.52,0.36,4,2,2.6,Tablet,0
Books,206.35,0.02,1,0,4.5,Tablet,0
Beauty,45.11,0.07,5,2,4.2,Tablet,1
Beauty,74.71,0.24,2,0,3.9,Mobile,0
Books,332.45,0.41,2,1,3.0,Mobile,1
Beauty,74.88,0.41,2,1,2.5,Desktop,0
Home,557.67,0.47,1,0,4.3,Mobile,0
Home,615.99,0.41,2,2,4.7,Tablet,1
Clothing,165.93,0.1,1,1,3.9,Tablet,1
Beauty,435.11,0.2,5,1,3.9,Tablet,1
Clothing,350.26,0.21,2,2,4.8,Desktop,0
Books,54.24,0.05,4,2,3.0,Mobile,0
Books,279.88,0.47,4,2,4.9,Mobile,0
Electronics,377.94,0.5,4,2,3.9,Desktop,0
Clothing,441.15,0.02,2,1,3.4,Mobile,1
Beauty,164.21,0.45,1,0,3.7,Mobile,0
Beauty,939.15,0.5,2,1,2.6,Desktop,0
Home,289.41,0.07,1,0,3.6,Desktop,0
Books,526.07,0.43,1,0,3.4,Desktop,0
Electronics,13.92,0.48,1,0,3.7,Mobile,1
Home,369.41,0.48,3,0,3.9,Tablet,0
Clothing,536.39,0.25,7,3,4.9,Desktop,1
Electronics,975.49,0.27,1,0,3.1,Mobile,0
Home,905.34,0.26,2,0,3.1,Desktop,0
Home,196.76,0.04,4,1,4.4,Desktop,1
Electronics,740.68,0.14,3,3,3.4,Mobile,1
Home,639.75,0.28,3,2,4.0,Tablet,1
Beauty,869.93,0.06,4,1,3.2,Tablet,1
Beauty,675.74,0.14,2,0,4.0,Tablet,0
Home,995.49,0.07,5,1,3.6,Desktop,0
Books,621.53,0.43,3,1,3.1,Tablet,1
Electronics,525.01,0.25,3,1,4.7,Mobile,0
Clothing,358.8,0.11,2,0,3.4,Mobile,0
Clothing,509.71,0.45,1,0,3.5,Tablet,0
Clothing,550.16,0.35,4,1,4.3,Desktop,1
Clothing,17.01,0.27,3,1,3.0,Desktop,1
Clothing,933.08,0.03,2,0,3.9,Tablet,0
Clothing,246.36,0.26,7,2,3.8,Desktop,0
Electronics,41.37,0.35,4,1,3.7,Mobile,0
Books,166.08,0.38,8,0,3.0,Desktop,1
Books,608.74,0.28,5,2,4.6,Tablet,1
Beauty,583.6,0.45,3,0,4.7,Tablet,0
Home,676.26,0.47,3,0,4.6,Mobile,0
Clothing,142.97,0.5,1,0,3.8,Tablet,0
Beauty,426.09,0.35,0,0,3.4,Desktop,1
Electronics,656.02,0.14,3,0,2.6,Mobile,0
Books,170.17,0.31,2,1,2.6,Desktop,1
Home,93.05,0.41,2,0,3.8,Desktop,0
Home,564.69,0.29,2,0,3.8,Tablet,0
Beauty,426.32,0.34,7,2,3.4,Desktop,1
Books,445.99,0.44,3,1,4.1,Tablet,1
Books,478.78,0.22,6,2,4.6,Desktop,0
Electronics,110.83,0.32,6,2,3.4,Tablet,1
Clothing,336.82,0.29,3,0,4.5,Mobile,1
Beauty,266.18,0.29,4,1,4.0,Desktop,0
Clothing,66.52,0.28,2,0,4.5,Tablet,1
Electronics,660.09,0.12,4,1,5.0,Tablet,0
Home,832.32,0.27,5,0,4.8,Tablet,0
Books,873.84,0.16,3,1,4.2,Tablet,0
Electronics,789.49,0.14,5,2,2.7,Mobile,0
Electronics,954.67,0.09,2,0,3.1,Tablet,0
Beauty,696.59,0.2,1,1,3.8,Mobile,1
Electronics,546.45,0.09,3,0,3.6,Mobile,0
Books,402.1,0.26,2,0,4.6,Mobile,0
Clothing,94.41,0.44,3,1,4.2,Tablet,1
Electronics,104.39,0.4,5,2,3.3,Desktop,0
Clothing,156.42,0.42,1,0,4.2,Tablet,1
Home,128.69,0.09,5,1,4.6,Tablet,0
Home,180.15,0.15,2,0,4.7,Tablet,1
Clothing,143.66,0.2,1,0,3.4,Desktop,0
Books,386.26,0.02,7,0,4.3,Tablet,0
Clothing,755.72,0.08,6,4,4.7,Mobile,0
Electronics,508.93,0.39,0,0,4.3,Tablet,0
Clothing,648.42,0.46,2,1,3.9,Desktop,0
Clothing,569.12,0.44,4,1,3.4,Desktop,0
Books,857.2,0.1,7,0,4.8,Desktop,0
Books,18.61,0.2,2,1,4.9,Tablet,0
Books,209.97,0.45,2,1,4.0,Desktop,0
Electronics,136.17,0.2,3,2,3.5,Desktop,1
Clothing,220.51,0.05,1,0,3.5,Desktop,0
Clothing,5.1,0.46,4,2,2.9,Mobile,1
Beauty,596.56,0.28,1,1,4.7,Desktop,1
Clothing,292.73,0.35,2,0,4.1,Tablet,1
Electronics,937.75,0.1,3,2,3.4,Tablet,0
Books,490.91,0.46,4,2,2.7,Desktop,1
Beauty,933.43,0.21,2,0,4.0,Mobile,0
Electronics,158.96,0.16,3,0,3.1,Tablet,0
Books,18.38,0.39,2,1,4.5,Mobile,1
Clothing,887.45,0.07,1,0,4.5,Desktop,0
Electronics,47.37,0.46,5,0,4.1,Desktop,0
Clothing,78.26,0.32,4,1,2.9,Tablet,1
Home,400.37,0.19,3,1,3.6,Mobile,0
Books,944.61,0.33,3,0,3.3,Tablet,0
Clothing,210.43,0.32,2,1,4.0,Desktop,0
Clothing,37.05,0.07,2,1,3.4,Tablet,1
Clothing,511.68,0.32,4,2,4.6,Desktop,1
Home,543.5,0.26,3,1,4.0,Mobile,1
Clothing,467.88,0.32,0,0,4.3,Tablet,1
Beauty,346.69,0.42,4,1,3.7,Desktop,1
Electronics,174.36,0.43,2,1,3.5,Mobile,1
Electronics,231.02,0.1,3,1,4.2,Desktop,1
Books,815.26,0.41,4,3,4.1,Tablet,1
Clothing,851.98,0.44,2,0,2.6,Tablet,0
Clothing,17.31,0.05,2,1,3.2,Mobile,1
Beauty,257.54,0.04,4,1,3.1,Desktop,0
Beauty,40.1,0.16,0,0,2.6,Mobile,0
Books,327.08,0.36,2,0,4.8,Tablet,0
Clothing,332.41,0.18,3,0,4.8,Desktop,0
Books,438.04,0.12,2,0,4.8,Tablet,1
Clothing,813.36,0.07,3,1,3.9,Tablet,0
Beauty,887.84,0.2,3,1,2.8,Desktop,0
Home,744.45,0.05,3,2,4.1,Desktop,0
Books,792.97,0.14,3,1,4.2,Desktop,1
Clothing,46.93,0.15,2,1,4.2,Mobile,0
Clothing,344.7,0.29,2,0,2.8,Desktop,1
Clothing,101.56,0.07,2,0,3.6,Tablet,0
Home,786.19,0.32,3,1,3.8,Desktop,0
Beauty,217.43,0.4,3,0,4.7,Tablet,0
Electronics,402.23,0.41,5,1,4.5,Mobile,1
Beauty,383.03,0.12,0,0,4.1,Tablet,0
Beauty,928.01,0.1,2,2,4.5,Mobile,1
Home,373.3,0.37,6,1,4.2,Tablet,1
Beauty,902.11,0.42,2,0,4.1,Tablet,0
Books,77.01,0.3,2,0,3.2,Tablet,0
Clothing,135.02,0.31,9,1,4.2,Desktop,0
Books,502.86,0.34,5,3,3.5,Mobile,0
Beauty,812.07,0.48,4,0,3.4,Mobile,0
Home,795.91,0.01,3,2,4.8,Tablet,1
Home,6.99,0.4,5,2,3.9,Tablet,1
Electronics,305.54,0.13,4,2,3.0,Desktop,1
Home,358.13,0.36,3,1,2.5,Desktop,0
Beauty,490.63,0.18,2,0,3.8,Tablet,0
Home,278.11,0.05,2,0,3.3,Desktop,0
Electronics,844.04,0.1,4,1,4.3,Mobile,1
Home,449.06,0.09,2,1,4.0,Mobile,1
Books,263.44,0.23,4,1,3.6,Tablet,0
Home,491.31,0.35,2,1,4.9,Tablet,0
Electronics,11.76,0.07,4,1,3.9,Tablet,0
Clothing,340.38,0.45,3,1,3.8,Desktop,1
Beauty,395.26,0.41,2,0,2.7,Desktop,0
Clothing,632.34,0.16,1,0,3.5,Tablet,1
Beauty,296.33,0.11,1,0,3.1,Mobile,1
Home,527.16,0.06,2,0,3.8,Tablet,1
Beauty,436.46,0.22,4,0,4.6,Mobile,0
Books,905.17,0.05,4,1,4.6,Desktop,0
Electronics,667.2,0.25,4,0,4.0,Desktop,0
Clothing,521.09,0.44,2,0,4.8,Mobile,0
Home,758.8,0.15,3,1,4.6,Tablet,0
Home,547.58,0.22,2,1,3.9,Mobile,0
Books,123.31,0.26,3,2,2.9,Desktop,0
Books,175.31,0.44,3,0,3.2,Mobile,0
Home,966.23,0.24,4,1,2.6,Tablet,0
Home,613.58,0.34,0,0,3.7,Mobile,0
Electronics,385.73,0.49,6,2,2.8,Desktop,1
Clothing,630.56,0.34,4,3,3.2,Tablet,0
Electronics,129.6,0.18,4,2,4.7,Mobile,0
Home,968.32,0.43,5,2,3.1,Mobile,0
Books,872.7,0.2,0,0,3.2,Desktop,0
Clothing,121.35,0.15,2,0,4.2,Tablet,0
Books,953.16,0.36,6,2,4.4,Desktop,0
Beauty,306.77,0.38,3,1,5.0,Tablet,1
Electronics,672.62,0.24,5,2,2.8,Desktop,0
Electronics,394.07,0.03,7,2,2.6,Tablet,0
Home,763.92,0.11,3,1,2.8,Mobile,0
Beauty,182.36,0.35,2,1,4.1,Tablet,1
Beauty,883.9,0.08,1,0,4.1,Desktop,0
Clothing,142.0,0.13,1,0,3.5,Desktop,0
Beauty,784.33,0.43,4,0,2.6,Mobile,0
Books,101.05,0.46,3,1,3.7,Mobile,1
Beauty,255.55,0.28,2,1,2.6,Mobile,0
Beauty,977.96,0.01,3,2,3.7,Desktop,0
Electronics,722.57,0.4,2,0,4.7,Desktop,0
Books,866.13,0.24,4,0,3.7,Desktop,0
Books,134.52,0.31,2,1,3.9,Mobile,0
Home,282.21,0.4,3,2,4.4,Tablet,1
Books,172.79,0.34,2,1,2.5,Desktop,1
Electronics,380.3,0.1,4,2,4.3,Tablet,1
Home,750.91,0.26,6,3,3.1,Tablet,0
Home,915.57,0.01,2,0,4.0,Tablet,0
Books,94.48,0.41,5,1,3.6,Mobile,1
Books,216.31,0.07,1,0,4.0,Desktop,1
Electronics,815.71,0.46,2,0,4.1,Desktop,0
Electronics,131.96,0.44,1,0,5.0,Desktop,0
Books,770.85,0.32,5,3,4.2,Mobile,0
Clothing,198.72,0.33,2,2,3.2,Mobile,1
Electronics,811.21,0.09,3,2,2.7,Mobile,0
Clothing,920.17,0.28,3,0,2.6,Desktop,0
Books,626.35,0.37,1,0,2.9,Mobile,0
Home,769.07,0.27,4,1,4.1,Desktop,0
Beauty,913.23,0.31,3,1,3.3,Tablet,1
Electronics,397.0,0.11,2,2,3.2,Tablet,0
Electronics,396.57,0.27,4,1,3.7,Mobile,1
Electronics,183.94,0.02,3,1,2.5,Mobile,1
Clothing,377.12,0.3,2,0,4.7,Tablet,0
Beauty,139.31,0.06,4,0,4.1,Tablet,0
Books,635.05,0.47,3,1,4.1,Tablet,1
Clothing,786.46,0.43,3,0,3.8,Desktop,0
Beauty,846.6,0.35,4,1,2.8,Tablet,0
Electronics,925.99,0.26,5,0,4.9,Tablet,0
Home,501.52,0.31,4,2,3.1,Mobile,0
Clothing,420.04,0.46,0,0,4.5,Tablet,0
Home,716.03,0.04,1,0,4.1,Tablet,0
Electronics,269.67,0.38,2,0,4.6,Desktop,0
Clothing,500.25,0.45,3,0,5.0,Tablet,1
Electronics,960.72,0.05,7,5,3.8,Desktop,0
Beauty,692.16,0.1,4,1,4.0,Tablet,1
Clothing,706.37,0.34,1,0,3.3,Tablet,0
Clothing,743.73,0.2,1,1,3.1,Tablet,0
Clothing,659.35,0.06,1,0,4.4,Desktop,0
Books,113.63,0.1,4,1,3.8,Tablet,0
Clothing,449.53,0.06,2,2,3.2,Tablet,0
Clothing,68.76,0.05,1,0,4.0,Mobile,0
Clothing,818.42,0.27,6,2,4.3,Tablet,1
Electronics,450.82,0.13,3,0,3.4,Desktop,0
Home,46.16,0.09,1,0,4.4,Tablet,0
Home,966.77,0.22,3,1,4.0,Desktop,0
Clothing,532.1,0.38,1,0,4.6,Desktop,0
Books,410.75,0.03,4,1,4.9,Tablet,1
Electronics,954.86,0.15,3,0,4.6,Mobile,0
Electronics,436.13,0.27,2,1,3.3,Tablet,1
Clothing,443.62,0.07,3,2,3.1,Mobile,1
Beauty,343.0,0.2,3,1,2.8,Mobile,0
Electronics,86.94,0.18,3,1,4.3,Desktop,1
Home,945.15,0.05,2,1,4.9,Mobile,1
Clothing,379.6,0.46,3,0,2.5,Desktop,0
Electronics,285.08,0.02,1,0,3.5,Tablet,0
Home,94.75,0.37,3,2,2.9,Desktop,1
Clothing,187.1,0.47,5,1,4.6,Tablet,1
Books,17.1,0.09,5,1,2.7,Mobile,1
Electronics,793.27,0.45,4,1,4.8,Desktop,0
Home,39.38,0.2,3,0,2.8,Mobile,0
Books,223.65,0.37,3,2,3.3,Desktop,1
Books,769.36,0.09,1,1,3.4,Mobile,0
Beauty,706.47,0.41,3,2,3.9,Mobile,1
Clothing,561.36,0.0,3,0,4.2,Desktop,0
Home,128.43,0.24,2,0,4.4,Tablet,0
Books,417.98,0.11,0,0,3.0,Tablet,1
Books,717.31,0.28,6,2,3.3,Mobile,0
Home,181.07,0.06,2,2,4.0,Tablet,1
Clothing,773.33,0.03,6,0,4.1,Mobile,0
Home,110.47,0.28,2,0,3.9,Mobile,0
Beauty,819.63,0.13,4,1,3.9,Desktop,0
Home,275.11,0.17,1,0,4.0,Mobile,0
Electronics,334.23,0.46,2,0,2.7,Tablet,0
Electronics,503.78,0.3,4,2,4.8,Tablet,1
Beauty,879.99,0.5,3,0,3.0,Desktop,0
Electronics,128.04,0.49,3,1,3.2,Mobile,1
Electronics,696.36,0.22,3,1,3.6,Desktop,0
Home,752.55,0.23,0,0,3.9,Mobile,0
Books,45.59,0.26,1,0,3.1,Tablet,0
Clothing,496.32,0.0,1,0,4.0,Tablet,0
Beauty,861.48,0.28,4,0,4.5,Mobile,0
Electronics,446.7,0.02,2,1,4.6,Mobile,1
Clothing,48.12,0.32,4,2,3.1,Tablet,1
Electronics,25.22,0.04,2,1,4.9,Tablet,1
Electronics,779.51,0.43,0,0,2.8,Tablet,0
Electronics,662.41,0.19,1,0,4.3,Tablet,0
Electronics,941.84,0.44,1,1,3.4,Mobile,0
Electronics,449.29,0.02,0,0,4.9,Tablet,0
Books,527.83,0.37,5,1,4.8,Tablet,1
Electronics,553.11,0.17,1,1,3.1,Tablet,1
Beauty,501.68,0.08,4,1,3.3,Desktop,0
Home,318.3,0.17,4,2,4.4,Tablet,1
Beauty,868.86,0.21,3,3,3.9,Desktop,0
Beauty,140.33,0.23,5,1,2.7,Desktop,1
Beauty,747.46,0.45,5,1,3.9,Desktop,0
Beauty,644.36,0.39,3,0,4.0,Tablet,0
Clothing,159.87,0.29,3,0,3.7,Tablet,1
Clothing,166.86,0.31,3,1,2.9,Mobile,0
Clothing,370.28,0.46,3,1,3.5,Desktop,1
Beauty,358.73,0.32,4,1,3.5,Desktop,0
Home,566.52,0.04,5,0,5.0,Mobile,1
Clothing,951.99,0.48,4,2,3.2,Mobile,1
Beauty,856.11,0.18,1,0,4.0,Tablet,0
Home,831.24,0.22,2,1,3.0,Desktop,0
Beauty,152.11,0.42,3,0,3.2,Desktop,1
Beauty,50.95,0.25,3,1,2.6,Mobile,0
Beauty,896.69,0.28,8,4,3.2,Mobile,0
Electronics,465.07,0.42,0,0,3.0,Tablet,1
Home,395.98,0.15,2,1,3.3,Desktop,1
Books,781.54,0.46,1,0,3.5,Tablet,0
Beauty,198.84,0.25,4,1,4.7,Mobile,1
Beauty,675.71,0.02,3,1,4.4,Mobile,1
Clothing,853.78,0.32,6,1,3.9,Mobile,0
Home,886.98,0.46,4,2,3.5,Mobile,0
Electronics,328.37,0.24,7,3,2.8,Tablet,1
Electronics,465.17,0.21,0,0,2.6,Tablet,0
Beauty,577.65,0.06,3,0,2.9,Tablet,0
Books,332.9,0.33,2,2,3.0,Mobile,1
Home,123.91,0.2,1,0,4.1,Mobile,0
Books,925.03,0.07,2,0,3.7,Desktop,0
Books,133.69,0.41,2,2,4.1,Mobile,0
Electronics,398.22,0.12,2,1,3.4,Tablet,0
Clothing,367.45,0.2,0,0,4.0,Mobile,0
Books,592.99,0.01,2,0,3.8,Tablet,0
Beauty,88.85,0.12,1,1,3.9,Desktop,0
Beauty,328.25,0.45,2,0,2.6,Tablet,1
Home,634.74,0.43,2,1,3.0,Tablet,0
Books,383.96,0.36,1,0,4.7,Tablet,1
Home,468.73,0.12,3,2,2.9,Desktop,1
Beauty,217.32,0.15,1,0,2.7,Mobile,0
Books,274.54,0.21,2,2,2.6,Mobile,0
Beauty,180.3,0.4,5,2,4.9,Tablet,1
Home,914.0,0.18,3,2,2.7,Tablet,0
Electronics,839.02,0.1,6,3,3.9,Tablet,0
Books,505.19,0.24,2,0,3.1,Desktop,0
Home,304.52,0.03,3,1,3.2,Tablet,1
Electronics,903.14,0.12,4,0,3.3,Tablet,0
Electronics,427.58,0.36,2,0,4.3,Mobile,0
Beauty,984.78,0.41,2,0,2.9,Tablet,0
Clothing,501.9,0.47,2,0,5.0,Mobile,0
Home,507.29,0.21,5,0,4.5,Tablet,0
Beauty,180.81,0.03,5,0,2.9,Tablet,0
Home,307.65,0.26,4,1,4.9,Desktop,1
Books,913.02,0.22,2,0,3.5,Tablet,0
Books,606.56,0.49,5,1,4.2,Tablet,0
Electronics,408.73,0.48,5,3,3.0,Mobile,0
Beauty,447.14,0.15,3,1,2.8,Mobile,0
Beauty,535.33,0.29,6,4,3.7,Desktop,0
